Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,58900.000000,59400.000000,57300.000000,59100.000000,59100.000000,47465
2019-06-14,58500.000000,59000.000000,57800.000000,57900.000000,57900.000000,25172
2019-06-17,57700.000000,58000.000000,56300.000000,56300.000000,56300.000000,45874
2019-06-18,56200.000000,56800.000000,56100.000000,56500.000000,56500.000000,20643
2019-06-19,56800.000000,57900.000000,56700.000000,57100.000000,57100.000000,19005
2019-06-20,57500.000000,58400.000000,57200.000000,58000.000000,58000.000000,16550
2019-06-21,57800.000000,59200.000000,57200.000000,59000.000000,59000.000000,28364
2019-06-24,59000.000000,59100.000000,58000.000000,58300.000000,58300.000000,16494
2019-06-25,58600.000000,58800.000000,57200.000000,57400.000000,57400.000000,22818
2019-06-26,57100.000000,57600.000000,56700.000000,56900.000000,56900.000000,28797
2019-06-27,56700.000000,58500.000000,56200.000000,58000.000000,58000.000000,37329
2019-06-28,57900.000000,58500.000000,57000.000000,57500.000000,57500.000000,11797
2019-07-01,57900.000000,59600.000000,57700.000000,58300.000000,58300.000000,25969
2019-07-02,58300.000000,58400.000000,57500.000000,57800.000000,57800.000000,14295
2019-07-03,58400.000000,58400.000000,56500.000000,56900.000000,56900.000000,29019
2019-07-04,57200.000000,57200.000000,55100.000000,55900.000000,55900.000000,55172
2019-07-05,56000.000000,56100.000000,55100.000000,55900.000000,55900.000000,25324
2019-07-08,56000.000000,56000.000000,53600.000000,53600.000000,53600.000000,50199
2019-07-09,53000.000000,54500.000000,52400.000000,52700.000000,52700.000000,44378
2019-07-10,52500.000000,53900.000000,52500.000000,53200.000000,53200.000000,23290
2019-07-11,53000.000000,53800.000000,53000.000000,53400.000000,53400.000000,25593
2019-07-12,54300.000000,54300.000000,52000.000000,52400.000000,52400.000000,57676
2019-07-15,52200.000000,52500.000000,50100.000000,50600.000000,50600.000000,69161
2019-07-16,50800.000000,51400.000000,50300.000000,51100.000000,51100.000000,51536
2019-07-17,50800.000000,51100.000000,48700.000000,49150.000000,49150.000000,90005
2019-07-18,49100.000000,49350.000000,48400.000000,48700.000000,48700.000000,49273
2019-07-19,49000.000000,49300.000000,48500.000000,49300.000000,49300.000000,33352
2019-07-22,49100.000000,50500.000000,49100.000000,49800.000000,49800.000000,40392
2019-07-23,49800.000000,50200.000000,48650.000000,49100.000000,49100.000000,54216
2019-07-24,48600.000000,49600.000000,48600.000000,49000.000000,49000.000000,22610
2019-07-25,48700.000000,48950.000000,47450.000000,47650.000000,47650.000000,38186
2019-07-26,46800.000000,47650.000000,46700.000000,47000.000000,47000.000000,26514
2019-07-29,47650.000000,47650.000000,45300.000000,45550.000000,45550.000000,26667
2019-07-30,45550.000000,45950.000000,45400.000000,45500.000000,45500.000000,23290
2019-07-31,45100.000000,45700.000000,43850.000000,44500.000000,44500.000000,54658
2019-08-01,44200.000000,45500.000000,43900.000000,44050.000000,44050.000000,32439
2019-08-02,44000.000000,44000.000000,42700.000000,42700.000000,42700.000000,67219
2019-08-05,42800.000000,43150.000000,41150.000000,41550.000000,41550.000000,100279
2019-08-06,40400.000000,42000.000000,39800.000000,40200.000000,40200.000000,70567
2019-08-07,41250.000000,42850.000000,41100.000000,41750.000000,41750.000000,99638
2019-08-08,41950.000000,42750.000000,41250.000000,42650.000000,42650.000000,50512
2019-08-09,42650.000000,43500.000000,42450.000000,42600.000000,42600.000000,35467
2019-08-12,42300.000000,42650.000000,41950.000000,42150.000000,42150.000000,42479
2019-08-13,41900.000000,42500.000000,41350.000000,42500.000000,42500.000000,24624
2019-08-14,42500.000000,43900.000000,42200.000000,42550.000000,42550.000000,48401
2019-08-16,42050.000000,42350.000000,41350.000000,42050.000000,42050.000000,16745
2019-08-19,42300.000000,43550.000000,42100.000000,43550.000000,43550.000000,38764
2019-08-20,43900.000000,44400.000000,43250.000000,44100.000000,44100.000000,52203
2019-08-21,44150.000000,44450.000000,43450.000000,43600.000000,43600.000000,40625
2019-08-22,43650.000000,44800.000000,43550.000000,44200.000000,44200.000000,63266
2019-08-23,43850.000000,44550.000000,43650.000000,44150.000000,44150.000000,28778
2019-08-26,43300.000000,44200.000000,42400.000000,43400.000000,43400.000000,27558
2019-08-27,43000.000000,44500.000000,42600.000000,43050.000000,43050.000000,26951
2019-08-28,42700.000000,43500.000000,42700.000000,43300.000000,43300.000000,20453
2019-08-29,43350.000000,43600.000000,42700.000000,42950.000000,42950.000000,29159
2019-08-30,43200.000000,44250.000000,43200.000000,43550.000000,43550.000000,39512
2019-09-02,43400.000000,44100.000000,43250.000000,43900.000000,43900.000000,25939
2019-09-03,43500.000000,45400.000000,43500.000000,44700.000000,44700.000000,38077
2019-09-04,44600.000000,44900.000000,44050.000000,44750.000000,44750.000000,31231
2019-09-05,44550.000000,45600.000000,44500.000000,45000.000000,45000.000000,47197
2019-09-06,45050.000000,45350.000000,44000.000000,44200.000000,44200.000000,37066
2019-09-09,44200.000000,44750.000000,43350.000000,43500.000000,43500.000000,40470
2019-09-10,43500.000000,46000.000000,43350.000000,45700.000000,45700.000000,40872
2019-09-11,45800.000000,46550.000000,45700.000000,45950.000000,45950.000000,45944
2019-09-16,46450.000000,48300.000000,46100.000000,48100.000000,48100.000000,54625
2019-09-17,48100.000000,48800.000000,47400.000000,48200.000000,48200.000000,34190
2019-09-18,48600.000000,48600.000000,47650.000000,48100.000000,48100.000000,21236
2019-09-19,47800.000000,48500.000000,47700.000000,47750.000000,47750.000000,19836
2019-09-20,47750.000000,48200.000000,47300.000000,48100.000000,48100.000000,22945
2019-09-23,47900.000000,48100.000000,47400.000000,47850.000000,47850.000000,19039
2019-09-24,47900.000000,48300.000000,47500.000000,48300.000000,48300.000000,21434
2019-09-25,48300.000000,48500.000000,46900.000000,47000.000000,47000.000000,28626
2019-09-26,47050.000000,47550.000000,46550.000000,46900.000000,46900.000000,17689
2019-09-27,46500.000000,47100.000000,46000.000000,46150.000000,46150.000000,15758
2019-09-30,46450.000000,46450.000000,45000.000000,45300.000000,45300.000000,15723
2019-10-01,44850.000000,46700.000000,44850.000000,46550.000000,46550.000000,20164
2019-10-02,46500.000000,46500.000000,45350.000000,45350.000000,45350.000000,19264
2019-10-04,45350.000000,45750.000000,44250.000000,44250.000000,44250.000000,21147
2019-10-07,44300.000000,45000.000000,43850.000000,44250.000000,44250.000000,18425
2019-10-08,44050.000000,44800.000000,44000.000000,44700.000000,44700.000000,24064
2019-10-10,44100.000000,45050.000000,44100.000000,44500.000000,44500.000000,24527
2019-10-11,44500.000000,45550.000000,44500.000000,45450.000000,45450.000000,22444
2019-10-14,45500.000000,47450.000000,45500.000000,47150.000000,47150.000000,26739
2019-10-15,47150.000000,48500.000000,47150.000000,48200.000000,48200.000000,27826
2019-10-16,48300.000000,48750.000000,47500.000000,47850.000000,47850.000000,31188
2019-10-17,48350.000000,48400.000000,47500.000000,47550.000000,47550.000000,19163
2019-10-18,47100.000000,47850.000000,47000.000000,47300.000000,47300.000000,21265
2019-10-21,47300.000000,47850.000000,47100.000000,47400.000000,47400.000000,15523
2019-10-22,47250.000000,47700.000000,46600.000000,47200.000000,47200.000000,24692
2019-10-23,46800.000000,47700.000000,46800.000000,47300.000000,47300.000000,22347
2019-10-24,46750.000000,47550.000000,46450.000000,47400.000000,47400.000000,24929
2019-10-25,47500.000000,47650.000000,46750.000000,46950.000000,46950.000000,15186
2019-10-28,47350.000000,47650.000000,46800.000000,47450.000000,47450.000000,18264
2019-10-29,47400.000000,48100.000000,47400.000000,47700.000000,47700.000000,24434
2019-10-30,47500.000000,48000.000000,47250.000000,47400.000000,47400.000000,16127
2019-10-31,47400.000000,48050.000000,46650.000000,47200.000000,47200.000000,30684
2019-11-01,47300.000000,47850.000000,46900.000000,47600.000000,47600.000000,19231
2019-11-04,47750.000000,51500.000000,47750.000000,50900.000000,50900.000000,91704
2019-11-05,50300.000000,51400.000000,50200.000000,51000.000000,51000.000000,36097
2019-11-06,50300.000000,51400.000000,49000.000000,50400.000000,50400.000000,91999
2019-11-07,50100.000000,51200.000000,50100.000000,51000.000000,51000.000000,32189
2019-11-08,51100.000000,53400.000000,51100.000000,52500.000000,52500.000000,120342
2019-11-11,52800.000000,54000.000000,52400.000000,53400.000000,53400.000000,79240
2019-11-12,53400.000000,54800.000000,53400.000000,54800.000000,54800.000000,69651
2019-11-13,54800.000000,55300.000000,52200.000000,54000.000000,54000.000000,73860
2019-11-14,null,null,null,null,null,null
2019-11-15,54800.000000,55200.000000,53600.000000,54200.000000,54200.000000,25369
2019-11-18,53800.000000,54500.000000,53300.000000,53900.000000,53900.000000,27611
2019-11-19,53500.000000,54300.000000,52300.000000,53200.000000,53200.000000,30778
2019-11-20,53000.000000,53300.000000,52000.000000,52300.000000,52300.000000,28164
2019-11-21,52400.000000,53000.000000,51400.000000,52100.000000,52100.000000,23738
2019-11-22,53000.000000,65700.000000,52200.000000,54400.000000,54400.000000,975850
2019-11-25,54200.000000,58300.000000,54000.000000,57100.000000,57100.000000,422223
2019-11-26,56900.000000,58600.000000,54600.000000,56500.000000,56500.000000,204126
2019-11-27,56000.000000,73400.000000,56000.000000,73400.000000,73400.000000,1392774
2019-11-28,85200.000000,89100.000000,75000.000000,77200.000000,77200.000000,5391611
2019-11-29,75000.000000,76300.000000,69000.000000,70200.000000,70200.000000,1593104
2019-12-02,70300.000000,72700.000000,66400.000000,66800.000000,66800.000000,1883645
2019-12-03,66300.000000,68600.000000,64000.000000,65200.000000,65200.000000,869055
2019-12-04,65000.000000,66000.000000,63300.000000,63800.000000,63800.000000,528110
2019-12-05,64700.000000,64800.000000,60900.000000,62500.000000,62500.000000,599335
2019-12-06,62600.000000,63400.000000,61600.000000,62700.000000,62700.000000,318627
2019-12-09,63400.000000,64700.000000,61000.000000,61200.000000,61200.000000,463148
2019-12-10,61000.000000,63600.000000,60400.000000,61400.000000,61400.000000,426739
2019-12-11,61500.000000,62500.000000,61000.000000,61600.000000,61600.000000,245179
2019-12-12,64500.000000,64500.000000,62000.000000,62200.000000,62200.000000,467190
2019-12-13,62900.000000,63000.000000,61500.000000,62300.000000,62300.000000,251002
2019-12-16,62500.000000,63100.000000,62000.000000,62000.000000,62000.000000,165194
2019-12-17,61900.000000,62000.000000,60800.000000,60900.000000,60900.000000,222787
2019-12-18,60700.000000,61400.000000,60500.000000,60500.000000,60500.000000,135718
2019-12-19,60900.000000,61300.000000,60300.000000,60600.000000,60600.000000,135278
2019-12-20,60700.000000,61000.000000,59600.000000,60500.000000,60500.000000,134781
2019-12-23,60600.000000,62500.000000,60600.000000,61100.000000,61100.000000,224835
2019-12-24,61300.000000,63500.000000,61200.000000,63100.000000,63100.000000,343835
2019-12-26,63000.000000,63000.000000,61800.000000,62200.000000,62200.000000,162680
2019-12-27,62100.000000,63700.000000,62100.000000,63000.000000,63000.000000,164722
2019-12-30,63000.000000,64000.000000,62800.000000,64000.000000,64000.000000,186188
2020-01-02,64200.000000,67200.000000,63700.000000,66700.000000,66700.000000,450033
2020-01-03,66800.000000,67100.000000,65900.000000,67000.000000,67000.000000,213770
2020-01-06,66700.000000,67700.000000,65300.000000,66400.000000,66400.000000,261860
2020-01-07,66500.000000,67600.000000,65500.000000,65800.000000,65800.000000,209726
2020-01-08,65500.000000,65600.000000,61500.000000,63100.000000,63100.000000,312351
2020-01-09,64400.000000,65400.000000,63900.000000,65100.000000,65100.000000,191189
2020-01-10,65200.000000,71700.000000,64500.000000,69000.000000,69000.000000,1292254
2020-01-13,68400.000000,68600.000000,66200.000000,66500.000000,66500.000000,364387
2020-01-14,66700.000000,67400.000000,65700.000000,67000.000000,67000.000000,203912
2020-01-15,67500.000000,67500.000000,66000.000000,66200.000000,66200.000000,123516
2020-01-16,65900.000000,66200.000000,65100.000000,66100.000000,66100.000000,111298
2020-01-17,66300.000000,66800.000000,65500.000000,66200.000000,66200.000000,120827
2020-01-20,66000.000000,68500.000000,65500.000000,67500.000000,67500.000000,306994
2020-01-21,68100.000000,68800.000000,66200.000000,66200.000000,66200.000000,204569
2020-01-22,66500.000000,66800.000000,65600.000000,66300.000000,66300.000000,116713
2020-01-23,66800.000000,67800.000000,65600.000000,66200.000000,66200.000000,136342
2020-01-28,66800.000000,66800.000000,63900.000000,64100.000000,64100.000000,209174
2020-01-29,64300.000000,64800.000000,62700.000000,62700.000000,62700.000000,178531
2020-01-30,62700.000000,63000.000000,60200.000000,60600.000000,60600.000000,220656
2020-01-31,61000.000000,61200.000000,57100.000000,57900.000000,57900.000000,211945
2020-02-03,55600.000000,58900.000000,55400.000000,58000.000000,58000.000000,201037
2020-02-04,57800.000000,60000.000000,57800.000000,59800.000000,59800.000000,174234
2020-02-05,62700.000000,72300.000000,62000.000000,66800.000000,66800.000000,1942745
2020-02-06,67200.000000,69900.000000,66100.000000,69900.000000,69900.000000,446990
2020-02-07,69500.000000,70300.000000,68100.000000,69900.000000,69900.000000,192970
2020-02-10,69100.000000,69900.000000,67800.000000,68300.000000,68300.000000,119523
2020-02-11,70300.000000,70600.000000,68800.000000,69900.000000,69900.000000,233854
2020-02-12,69900.000000,71800.000000,69100.000000,70700.000000,70700.000000,211853
2020-02-13,70500.000000,71300.000000,69700.000000,70000.000000,70000.000000,125189
2020-02-14,70400.000000,70400.000000,68800.000000,68900.000000,68900.000000,121750
2020-02-17,68500.000000,69600.000000,67500.000000,68000.000000,68000.000000,109570
2020-02-18,68000.000000,69800.000000,67000.000000,67100.000000,67100.000000,132441
2020-02-19,67600.000000,67900.000000,66100.000000,66900.000000,66900.000000,89157
2020-02-20,67200.000000,68600.000000,66600.000000,68400.000000,68400.000000,99589
2020-02-21,67100.000000,69300.000000,66900.000000,67100.000000,67100.000000,106594
2020-02-24,65200.000000,66100.000000,63500.000000,63600.000000,63600.000000,137040
2020-02-25,62800.000000,64400.000000,62800.000000,63900.000000,63900.000000,113781
2020-02-26,62500.000000,63000.000000,61100.000000,61600.000000,61600.000000,176879
2020-02-27,62200.000000,62200.000000,60000.000000,60100.000000,60100.000000,151511
2020-02-28,58900.000000,61100.000000,57500.000000,57500.000000,57500.000000,161829
2020-03-02,57900.000000,60100.000000,57200.000000,60000.000000,60000.000000,116300
2020-03-03,60600.000000,63600.000000,60100.000000,61000.000000,61000.000000,208028
2020-03-04,66100.000000,68900.000000,61600.000000,62100.000000,62100.000000,507539
2020-03-05,63100.000000,63100.000000,61400.000000,61900.000000,61900.000000,113849
2020-03-06,61500.000000,61500.000000,60100.000000,60600.000000,60600.000000,97242
2020-03-09,60600.000000,60600.000000,60600.000000,60600.000000,60600.000000,0
2020-03-10,62700.000000,64400.000000,60500.000000,62000.000000,62000.000000,219821
2020-03-11,62700.000000,64600.000000,59400.000000,59900.000000,59900.000000,245078
2020-03-12,60000.000000,60700.000000,56500.000000,57000.000000,57000.000000,159829
2020-03-13,52100.000000,54700.000000,49100.000000,52500.000000,52500.000000,218260
2020-03-16,53000.000000,62800.000000,52000.000000,54300.000000,54300.000000,382899
2020-03-17,52100.000000,62700.000000,52000.000000,61000.000000,61000.000000,550501
2020-03-18,63300.000000,70300.000000,61200.000000,64300.000000,64300.000000,1223796
2020-03-19,67500.000000,72200.000000,51400.000000,56700.000000,56700.000000,1574817
2020-03-20,59000.000000,62800.000000,57500.000000,62800.000000,62800.000000,424212
2020-03-23,60600.000000,68500.000000,59200.000000,63400.000000,63400.000000,635225
2020-03-24,65300.000000,67100.000000,63600.000000,64800.000000,64800.000000,407191
2020-03-25,65800.000000,66500.000000,63600.000000,64800.000000,64800.000000,438383
2020-03-26,66100.000000,76500.000000,65000.000000,71600.000000,71600.000000,1866931
2020-03-27,81000.000000,84700.000000,67800.000000,76800.000000,76800.000000,2278529
2020-03-30,80000.000000,88400.000000,76300.000000,87300.000000,87300.000000,2335832
2020-03-31,89000.000000,89200.000000,80300.000000,84600.000000,84600.000000,1284278
2020-04-01,86600.000000,93200.000000,79800.000000,81500.000000,81500.000000,1420347
2020-04-02,82700.000000,82900.000000,76700.000000,80500.000000,80500.000000,646428
2020-04-03,80500.000000,86500.000000,78000.000000,81000.000000,81000.000000,1472231
2020-04-06,81200.000000,83800.000000,80800.000000,82000.000000,82000.000000,603724
2020-04-07,82500.000000,82500.000000,78700.000000,80600.000000,80600.000000,563684
2020-04-08,81600.000000,83500.000000,79100.000000,79100.000000,79100.000000,689508
2020-04-09,80500.000000,81500.000000,79100.000000,80700.000000,80700.000000,498809
2020-04-10,84000.000000,84800.000000,79300.000000,81000.000000,81000.000000,834315
2020-04-13,81700.000000,85200.000000,81500.000000,83900.000000,83900.000000,678983
2020-04-14,83500.000000,84400.000000,81300.000000,82400.000000,82400.000000,403722
2020-04-16,81800.000000,82300.000000,79200.000000,80200.000000,80200.000000,320686
2020-04-17,80700.000000,80900.000000,78300.000000,79300.000000,79300.000000,373849
2020-04-20,80000.000000,81300.000000,78900.000000,79200.000000,79200.000000,389184
2020-04-21,80000.000000,80500.000000,74000.000000,77700.000000,77700.000000,429810
2020-04-22,77800.000000,78900.000000,76100.000000,78900.000000,78900.000000,206048
2020-04-23,79200.000000,79800.000000,77800.000000,77800.000000,77800.000000,200985
2020-04-24,77500.000000,79000.000000,76700.000000,77300.000000,77300.000000,211254
2020-04-27,77700.000000,78400.000000,77100.000000,77700.000000,77700.000000,127752
2020-04-28,79900.000000,80500.000000,77800.000000,78600.000000,78600.000000,292745
2020-04-29,78700.000000,78900.000000,77500.000000,77700.000000,77700.000000,143629
2020-05-04,76400.000000,77200.000000,75400.000000,75500.000000,75500.000000,145752
2020-05-06,75700.000000,81200.000000,75500.000000,77700.000000,77700.000000,687188
2020-05-07,78100.000000,79000.000000,76900.000000,78800.000000,78800.000000,160538
2020-05-08,79500.000000,79600.000000,78600.000000,79500.000000,79500.000000,207315
2020-05-11,81000.000000,82800.000000,79600.000000,82800.000000,82800.000000,552022
2020-05-12,82900.000000,83200.000000,81000.000000,81400.000000,81400.000000,271162
2020-05-13,81000.000000,81000.000000,79400.000000,80400.000000,80400.000000,218144
2020-05-14,81000.000000,98400.000000,80200.000000,94800.000000,94800.000000,3158161
2020-05-15,102000.000000,117500.000000,97000.000000,97500.000000,97500.000000,5524203
2020-05-18,95400.000000,106000.000000,92800.000000,103000.000000,103000.000000,2254397
2020-05-19,99600.000000,105500.000000,94200.000000,94300.000000,94300.000000,2199858
2020-05-20,95300.000000,97800.000000,93000.000000,93100.000000,93100.000000,716582
2020-05-21,93800.000000,95800.000000,93300.000000,94200.000000,94200.000000,513669
2020-05-22,95400.000000,96500.000000,94300.000000,94700.000000,94700.000000,441350
2020-05-25,95100.000000,95700.000000,93000.000000,93700.000000,93700.000000,269156
2020-05-26,94300.000000,94300.000000,91200.000000,92800.000000,92800.000000,345354
2020-05-27,93400.000000,93500.000000,90600.000000,90800.000000,90800.000000,274233
2020-05-28,91200.000000,93700.000000,90100.000000,92500.000000,92500.000000,320343
2020-05-29,92800.000000,93500.000000,91500.000000,91900.000000,91900.000000,213065
2020-06-01,91400.000000,91900.000000,90600.000000,91100.000000,91100.000000,250892
2020-06-02,91200.000000,92100.000000,90500.000000,92000.000000,92000.000000,216819
2020-06-03,92500.000000,95000.000000,91600.000000,92700.000000,92700.000000,500607
2020-06-04,94500.000000,94700.000000,92200.000000,92300.000000,92300.000000,242848
2020-06-05,92300.000000,95400.000000,91700.000000,94300.000000,94300.000000,337365
2020-06-08,95500.000000,96300.000000,94000.000000,94300.000000,94300.000000,331098
2020-06-09,94000.000000,99800.000000,93400.000000,98500.000000,98500.000000,1086667
2020-06-10,101000.000000,101500.000000,97200.000000,98300.000000,98300.000000,613579
2020-06-11,98300.000000,99400.000000,96300.000000,96700.000000,96700.000000,440912
2020-06-12,92400.000000,95600.000000,91700.000000,94500.000000,94500.000000,447640
2020-06-15,96500.000000,107500.000000,94900.000000,96100.000000,96100.000000,2327992
2020-06-16,102000.000000,102000.000000,96500.000000,98100.000000,98100.000000,639428
2020-06-17,97600.000000,100000.000000,94900.000000,97300.000000,97300.000000,407051
2020-06-18,98700.000000,99400.000000,96500.000000,98000.000000,98000.000000,287344
2020-06-19,98900.000000,99000.000000,96000.000000,97400.000000,97400.000000,258374
2020-06-22,98000.000000,102000.000000,96700.000000,100500.000000,100500.000000,505882
2020-06-23,102000.000000,102500.000000,97500.000000,98400.000000,98400.000000,362257
2020-06-24,99000.000000,104500.000000,98000.000000,102500.000000,102500.000000,610400
2020-06-25,101000.000000,118500.000000,100000.000000,114000.000000,114000.000000,3681847
2020-06-26,121000.000000,124500.000000,109000.000000,111000.000000,111000.000000,1625157
2020-06-29,110000.000000,137000.000000,108500.000000,134500.000000,134500.000000,5360032
2020-06-30,133000.000000,137000.000000,123500.000000,128500.000000,128500.000000,2028840
2020-07-01,129500.000000,139500.000000,124000.000000,135500.000000,135500.000000,3010097
2020-07-02,137000.000000,137000.000000,114000.000000,122500.000000,122500.000000,2187130
2020-07-03,126000.000000,128000.000000,120500.000000,126500.000000,126500.000000,898826
2020-07-06,128000.000000,138000.000000,123000.000000,132000.000000,132000.000000,1137795
2020-07-07,131500.000000,132500.000000,126500.000000,128000.000000,128000.000000,470993
2020-07-08,127500.000000,146000.000000,127000.000000,140500.000000,140500.000000,1878961
2020-07-09,141500.000000,147000.000000,135500.000000,142000.000000,142000.000000,749128
2020-07-10,142000.000000,149500.000000,139500.000000,142000.000000,142000.000000,781588
2020-07-13,143500.000000,145500.000000,139000.000000,140500.000000,140500.000000,365070
2020-07-14,142500.000000,156000.000000,140000.000000,155500.000000,155500.000000,1177114
2020-07-15,153000.000000,154500.000000,143000.000000,150000.000000,150000.000000,837400
2020-07-16,152500.000000,163000.000000,151000.000000,161000.000000,161000.000000,975817
2020-07-17,159500.000000,165500.000000,157500.000000,164000.000000,164000.000000,469370
2020-07-20,167000.000000,179000.000000,163000.000000,178000.000000,178000.000000,922880
2020-07-21,170000.000000,181000.000000,168000.000000,178500.000000,178500.000000,1101926
2020-07-22,209500.000000,232000.000000,209500.000000,232000.000000,232000.000000,1309454
2020-07-23,265000.000000,290000.000000,237500.000000,238500.000000,238500.000000,5001044
2020-07-24,228000.000000,310000.000000,224000.000000,280500.000000,280500.000000,6873909
2020-07-27,328500.000000,350000.000000,302500.000000,310000.000000,310000.000000,4637109
2020-07-28,300000.000000,319500.000000,283000.000000,292500.000000,292500.000000,1216222
2020-07-29,282500.000000,285500.000000,264500.000000,268500.000000,268500.000000,1080186
2020-07-30,266000.000000,285000.000000,264500.000000,274000.000000,274000.000000,716412
2020-07-31,273000.000000,278500.000000,268000.000000,269000.000000,269000.000000,331889
2020-08-03,272000.000000,276000.000000,250000.000000,269500.000000,269500.000000,578417
2020-08-04,274000.000000,300000.000000,270500.000000,300000.000000,300000.000000,1078123
2020-08-05,314500.000000,322000.000000,299500.000000,305000.000000,305000.000000,795124
2020-08-06,305500.000000,320000.000000,294500.000000,319500.000000,319500.000000,540379
2020-08-07,325000.000000,348500.000000,315000.000000,339000.000000,339000.000000,734159
2020-08-10,332000.000000,433500.000000,329000.000000,401500.000000,401500.000000,1815181
2020-08-11,401500.000000,414500.000000,384500.000000,401000.000000,401000.000000,576885
2020-08-12,402000.000000,421000.000000,379000.000000,400000.000000,400000.000000,478482
2020-08-13,417000.000000,454000.000000,409500.000000,436000.000000,436000.000000,1138610
2020-08-14,442000.000000,466000.000000,383500.000000,399000.000000,399000.000000,1612106
